genus,gbif_key,occurrence_id,scientific_name,event_date,latitude,longitude,record_license,media_license,creator,rights_holder,source_url,download_url,media_extension,photo_id,local_path,bytes,sha256
Bactrocera,4852714653,https://www.inaturalist.org/observations/146471476,"Bactrocera dorsalis (Hendel, 1912)",2023-01-13T11:28:01,1.296004,103.773504,http://creativecommons.org/publicdomain/zero/1.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Gavin,Gavin,https://www.inaturalist.org/photos/251827918,https://inaturalist-open-data.s3.amazonaws.com/photos/251827918/medium.jpeg,.jpeg,251827918,inaturalist/images_medium/bactrocera/4852714653_251827918.jpeg,202629,e7da55e93005ca8b1f0c41699f56bd20e8f0bdf2440d68974ee1f15a8439c7e6
Bactrocera,4852717234,https://www.inaturalist.org/observations/136131616,"Bactrocera dorsalis (Hendel, 1912)",2022-09-23T10:03:47,1.348542,103.764199,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,big-simonchan,big-simonchan,https://www.inaturalist.org/photos/232289652,https://inaturalist-open-data.s3.amazonaws.com/photos/232289652/medium.jpeg,.jpeg,232289652,inaturalist/images_medium/bactrocera/4852717234_232289652.jpeg,108351,fc555cdf58b7f1040ac959c5e9651cce7884ecda11662a17487c82f9830d9788
Bactrocera,4852743572,https://www.inaturalist.org/observations/199763634,"Bactrocera brunnea (Perkins & May, 1949)",2024-02-16T20:22,-26.898843,151.627392,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Dr. Jessa Thurman,Dr. Jessa Thurman,https://www.inaturalist.org/photos/352338041,https://inaturalist-open-data.s3.amazonaws.com/photos/352338041/medium.jpg,.jpg,352338041,inaturalist/images_medium/bactrocera/4852743572_352338041.jpg,73263,00dbc72bde8fcc361bb7adfc043664c529d1a2fd955bbd46c8d98a85f0549851
Bactrocera,4852763308,https://www.inaturalist.org/observations/68854620,"Bactrocera dorsalis (Hendel, 1912)",2020-07-05T02:36Z,1.316326,103.816801,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Joshua Wong,Joshua Wong,https://www.inaturalist.org/photos/111593098,https://inaturalist-open-data.s3.amazonaws.com/photos/111593098/medium.jpeg,.jpeg,111593098,inaturalist/images_medium/bactrocera/4852763308_111593098.jpeg,32683,f65825bfdec99588586f5a2a72a8e4cc2188ce48fe9d3bff36d4cb536b788c37
Bactrocera,4852763509,https://www.inaturalist.org/observations/119052136,"Bactrocera dorsalis (Hendel, 1912)",2022-05-28T10:00:04,1.286588,103.801275,http://creativecommons.org/licenses/by/4.0/legalcode,http://creativecommons.org/licenses/by/4.0/,Doreen,Doreen,https://www.inaturalist.org/photos/201215126,https://inaturalist-open-data.s3.amazonaws.com/photos/201215126/medium.jpeg,.jpeg,201215126,inaturalist/images_medium/bactrocera/4852763509_201215126.jpeg,180348,caed575e9fe84cf2c2ad048a6a3ddf5363268ba819f642af34e8c8e25552d39b
Bactrocera,4852763976,https://www.inaturalist.org/observations/182759158,"Bactrocera dorsalis (Hendel, 1912)",2023-09-11T11:15:54,1.348542,103.764199,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,leewm66,leewm66,https://www.inaturalist.org/photos/318714484,https://inaturalist-open-data.s3.amazonaws.com/photos/318714484/medium.jpeg,.jpeg,318714484,inaturalist/images_medium/bactrocera/4852763976_318714484.jpeg,121721,9f6ffb143fec04a2a80c2df450e1782a6205ea2cb059c9df838d298aacf25c6c
Bactrocera,4852774056,https://www.inaturalist.org/observations/141758239,"Bactrocera hochii (Zia, 1936)",2022-11-12T08:54,1.335892,103.818458,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,zicky,zicky,https://www.inaturalist.org/photos/242925305,https://inaturalist-open-data.s3.amazonaws.com/photos/242925305/medium.jpg,.jpg,242925305,inaturalist/images_medium/bactrocera/4852774056_242925305.jpg,38249,e5313462078a727f6583ef60cf103f9e4b3a76762107b44be545cb67fe2ea6ff
Bactrocera,4852774563,https://www.inaturalist.org/observations/197666574,"Bactrocera musae Tryon, 1927",2024-01-26T11:17:40,-16.89942,145.735808,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,sonjacia,sonjacia,https://www.inaturalist.org/photos/348204848,https://inaturalist-open-data.s3.amazonaws.com/photos/348204848/medium.jpg,.jpg,348204848,inaturalist/images_medium/bactrocera/4852774563_348204848.jpg,44011,a5ad23b4f9094e3635b6ee5af007d990e3df6c8bf071eb2aa12ac2dff0949c3c
Bactrocera,4852806373,https://www.inaturalist.org/observations/189552327,"Bactrocera dorsalis (Hendel, 1912)",2023-10-31T14:00:01,1.335892,103.818458,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,big-simonchan,big-simonchan,https://www.inaturalist.org/photos/332091502,https://inaturalist-open-data.s3.amazonaws.com/photos/332091502/medium.jpeg,.jpeg,332091502,inaturalist/images_medium/bactrocera/4852806373_332091502.jpeg,149448,2a83400b68932299b6ee5b9a7d31dedd0e00bcacdffc08bcfbe1113b26cbb117
Bactrocera,4852827261,https://www.inaturalist.org/observations/8883777,"Bactrocera dorsalis (Hendel, 1912)",2017-11-20T11:43,1.371505,103.752108,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Steven Chong,Steven Chong,https://www.inaturalist.org/photos/11948256,https://inaturalist-open-data.s3.amazonaws.com/photos/11948256/medium.jpeg,.jpeg,11948256,inaturalist/images_medium/bactrocera/4852827261_11948256.jpeg,18109,11cf2b0ca7a593d5ecbc060df938851a426feac8efceeae7337b39d255fa3daa
Bactrocera,4852833539,https://www.inaturalist.org/observations/136131648,"Bactrocera dorsalis (Hendel, 1912)",2022-09-23T10:03:44,1.348542,103.764199,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,big-simonchan,big-simonchan,https://www.inaturalist.org/photos/232289738,https://inaturalist-open-data.s3.amazonaws.com/photos/232289738/medium.jpeg,.jpeg,232289738,inaturalist/images_medium/bactrocera/4852833539_232289738.jpeg,95937,367eb79d4d560871539ebcfd4c41d648b5b5903b3ff8f2ebb5d27da82f6622bc
Bactrocera,4852835396,https://www.inaturalist.org/observations/115084939,"Bactrocera umbrosa (Fabricius, 1805)",2022-04-30T10:42,1.262178,103.763743,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Ng Yu Fei,Ng Yu Fei,https://www.inaturalist.org/photos/194268803,https://inaturalist-open-data.s3.amazonaws.com/photos/194268803/medium.jpg,.jpg,194268803,inaturalist/images_medium/bactrocera/4852835396_194268803.jpg,26413,ccb8df7dbd71992f119c9c558d0cc3cc5ce7d185d15a071b9d459e8eff12b71b
Bactrocera,4852852355,https://www.inaturalist.org/observations/130199868,"Bactrocera dorsalis (Hendel, 1912)",2022-08-10T22:41:09,1.322312,103.814927,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,howyong1218,howyong1218,https://www.inaturalist.org/photos/221385920,https://inaturalist-open-data.s3.amazonaws.com/photos/221385920/medium.jpeg,.jpeg,221385920,inaturalist/images_medium/bactrocera/4852852355_221385920.jpeg,88486,15e4e6524244a4cf373e255d56b6b8f3d40ae16e4e3ffc28d29186d794a4d45c
Bactrocera,4852861779,https://www.inaturalist.org/observations/205048126,"Bactrocera bancroftii (Tryon, 1927)",2024-02-07T10:57,-27.981051,152.348103,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Steve Dew,Steve Dew,https://www.inaturalist.org/photos/362506151,https://inaturalist-open-data.s3.amazonaws.com/photos/362506151/medium.jpg,.jpg,362506151,inaturalist/images_medium/bactrocera/4852861779_362506151.jpg,156977,a622515c46294d8c4ecca8b6295c17070edb7dcbd87a893b208ff9b04f9fe261
Bactrocera,4852867215,https://www.inaturalist.org/observations/66652128,"Bactrocera dorsalis (Hendel, 1912)",2020-12-16T12:46Z,1.31629,103.816797,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Joshua Wong,Joshua Wong,https://www.inaturalist.org/photos/107495909,https://inaturalist-open-data.s3.amazonaws.com/photos/107495909/medium.jpeg,.jpeg,107495909,inaturalist/images_medium/bactrocera/4852867215_107495909.jpeg,55384,ef4dc9207318031775d0c1a0063669dbedb8402689b0aed3d292779240ec98ad
Bactrocera,4852867229,https://www.inaturalist.org/observations/71876566,"Bactrocera dorsalis (Hendel, 1912)",2020-08-05T11:51,1.372919,103.752323,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Steven Chong,Steven Chong,https://www.inaturalist.org/photos/117093889,https://inaturalist-open-data.s3.amazonaws.com/photos/117093889/medium.jpeg,.jpeg,117093889,inaturalist/images_medium/bactrocera/4852867229_117093889.jpeg,46586,58abdf4f30b29c8c26d341b15bdc5ad1220f172b03e57d947a6bf75fe935c86c
Bactrocera,4852875614,https://www.inaturalist.org/observations/172087023,"Bactrocera dorsalis (Hendel, 1912)",2023-07-10T09:32:41,1.423991,103.837954,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,big-simonchan,big-simonchan,https://www.inaturalist.org/photos/298690377,https://inaturalist-open-data.s3.amazonaws.com/photos/298690377/medium.jpeg,.jpeg,298690377,inaturalist/images_medium/bactrocera/4852875614_298690377.jpeg,107272,328fe7cd7ae3e7b1a7843079e7b37666d6b199113907ae26b941515784ca9f21
Bactrocera,4852875910,https://www.inaturalist.org/observations/197764572,"Bactrocera dorsalis (Hendel, 1912)",2023-08-02T10:34,1.404349,103.793023,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,paprika11,paprika11,https://www.inaturalist.org/photos/348397701,https://inaturalist-open-data.s3.amazonaws.com/photos/348397701/medium.jpeg,.jpeg,348397701,inaturalist/images_medium/bactrocera/4852875910_348397701.jpeg,47211,99a7f42d71c211962eb36ef0ac1c446952ff7acbdb7babf2474596a951e3e113
Bactrocera,4852919019,https://www.inaturalist.org/observations/197815473,"Bactrocera dorsalis (Hendel, 1912)",2023-08-02T10:39,1.404349,103.793023,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,paprika11,paprika11,https://www.inaturalist.org/photos/348500286,https://inaturalist-open-data.s3.amazonaws.com/photos/348500286/medium.jpeg,.jpeg,348500286,inaturalist/images_medium/bactrocera/4852919019_348500286.jpeg,47109,ca1979411b8e0818d0901d714f8e549e5909af996cae0f378f2b6907e67a3ba3
Bactrocera,4854789129,https://www.inaturalist.org/observations/199634057,"Bactrocera cacuminata (Hering, 1941)",2024-02-18T14:15:08,-34.537403,150.910643,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Paperbark native bees,Paperbark native bees,https://www.inaturalist.org/photos/352089471,https://inaturalist-open-data.s3.amazonaws.com/photos/352089471/medium.jpeg,.jpeg,352089471,inaturalist/images_medium/bactrocera/4854789129_352089471.jpeg,153808,5eb7eed1b09c25e8f5d9d708e80cac6564afa045204eb8a21250bced1f486f08
Bactrocera,4854976768,https://www.inaturalist.org/observations/200494827,"Bactrocera dorsalis (Hendel, 1912)",2024-02-23T15:53:18,1.239072,103.83717,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Han,Han,https://www.inaturalist.org/photos/353750891,https://inaturalist-open-data.s3.amazonaws.com/photos/353750891/medium.jpeg,.jpeg,353750891,inaturalist/images_medium/bactrocera/4854976768_353750891.jpeg,84898,4efbdc50168bce111a45c5ce4fefd845833811264b469345825a900ee386d49d
Bactrocera,4855278228,https://www.inaturalist.org/observations/214187505,"Bactrocera dorsalis (Hendel, 1912)",2024-05-07T17:19,10.153226,76.337679,http://creativecommons.org/licenses/by/4.0/legalcode,http://creativecommons.org/licenses/by/4.0/,sunnyjosef,sunnyjosef,https://www.inaturalist.org/photos/378565050,https://inaturalist-open-data.s3.amazonaws.com/photos/378565050/medium.jpeg,.jpeg,378565050,inaturalist/images_medium/bactrocera/4855278228_378565050.jpeg,104667,0c2681af8a80dc039573364a6516c745d14ea6d0f2c7eb63d0c448d741067018
Bactrocera,4855288011,https://www.inaturalist.org/observations/208855650,"Bactrocera dorsalis (Hendel, 1912)",2024-04-23T15:04:29,23.50522,100.699097,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Yi-Shan Zhao,Yi-Shan Zhao,https://www.inaturalist.org/photos/369568508,https://inaturalist-open-data.s3.amazonaws.com/photos/369568508/medium.jpg,.jpg,369568508,inaturalist/images_medium/bactrocera/4855288011_369568508.jpg,45812,fb7e21734dfdf279da2dd0ead621bedd1a3c410798f4e40928f66cd992af0ab7
Bactrocera,4855368675,https://www.inaturalist.org/observations/177773242,"Bactrocera albistrigata (Meijere, 1911)",2012-08-06T13:00,0.426538,101.881452,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Muhammad Iqbal,Muhammad Iqbal,https://www.inaturalist.org/photos/309235092,https://inaturalist-open-data.s3.amazonaws.com/photos/309235092/medium.jpeg,.jpeg,309235092,inaturalist/images_medium/bactrocera/4855368675_309235092.jpeg,97186,3ff22ffbd5501ed40b0f835ee9e84e6df758b87230d0f50f2435531852a95cc3
Bactrocera,4863354363,https://www.inaturalist.org/observations/212951088,"Bactrocera dorsalis (Hendel, 1912)",2024-01-02T08:38:21,-12.9098,49.316,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Kyle West,Kyle West,https://www.inaturalist.org/photos/376325099,https://inaturalist-open-data.s3.amazonaws.com/photos/376325099/medium.jpeg,.jpeg,376325099,inaturalist/images_medium/bactrocera/4863354363_376325099.jpeg,84182,58df9bb3706b72d6bc5992a9e02318a11d200af30b4e39a4d01065655c3b4274
Bactrocera,4863396510,https://www.inaturalist.org/observations/215176348,"Bactrocera dorsalis (Hendel, 1912)",2024-05-11T11:51:23,19.475011,-155.919595,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Darcy Kehler,Darcy Kehler,https://www.inaturalist.org/photos/380407644,https://inaturalist-open-data.s3.amazonaws.com/photos/380407644/medium.jpeg,.jpeg,380407644,inaturalist/images_medium/bactrocera/4863396510_380407644.jpeg,117101,89e8959f75067d154c9aa75065b243669c53344b4e97620477e859a4d62031f3
Bactrocera,4863624376,https://www.inaturalist.org/observations/205207550,"Bactrocera zonata (Saunders, 1842)",2024-04-03T09:16,24.684161,55.745248,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc-nd/4.0/,Wa'el Almatni,Wa'el Almatni,https://www.inaturalist.org/photos/362810561,https://inaturalist-open-data.s3.amazonaws.com/photos/362810561/medium.jpeg,.jpeg,362810561,inaturalist/images_medium/bactrocera/4863624376_362810561.jpeg,22392,1044d8f8da68ed37a18adf345f51d95224fb42d387f2b2f7683fc13704483ebc
Bactrocera,4863727478,https://www.inaturalist.org/observations/52913074,"Bactrocera oleae (Rossi, 1790)",2020-07-13T08:11,38.752261,-9.458297,http://creativecommons.org/publicdomain/zero/1.0/legalcode,http://creativecommons.org/publicdomain/zero/1.0/,Ricardo Lima,Ricardo Lima,https://www.inaturalist.org/photos/84137802,https://inaturalist-open-data.s3.amazonaws.com/photos/84137802/medium.jpeg,.jpeg,84137802,inaturalist/images_medium/bactrocera/4863727478_84137802.jpeg,25394,10d8ba509a94889e4b1ac2a28a86e4224975d3b36cd7923a091d583aa4a920df
Bactrocera,4867672154,https://www.inaturalist.org/observations/215836253,"Bactrocera dorsalis (Hendel, 1912)",2024-05-14T16:40:24,21.399306,-157.958615,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Kellen Apuna,Kellen Apuna,https://www.inaturalist.org/photos/381647676,https://inaturalist-open-data.s3.amazonaws.com/photos/381647676/medium.jpg,.jpg,381647676,inaturalist/images_medium/bactrocera/4867672154_381647676.jpg,71815,b08c551f1717d6721b465248786aa8436ddf03850f286dbe6fb1a8caf22b9c80
Bactrocera,4867815506,https://www.inaturalist.org/observations/204243208,"Bactrocera musae Tryon, 1927",2024-03-28T14:57,-16.816523,145.683758,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Roxanne Lazarus,Roxanne Lazarus,https://www.inaturalist.org/photos/360984879,https://inaturalist-open-data.s3.amazonaws.com/photos/360984879/medium.jpg,.jpg,360984879,inaturalist/images_medium/bactrocera/4867815506_360984879.jpg,135025,21669fe1d33e107d2460182ac5cc3b841f967e7da600383b97b3b6ef12d84e39
Bactrocera,4872039061,https://www.inaturalist.org/observations/212823266,"Bactrocera dorsalis (Hendel, 1912)",2024-05-02T11:10,23.748902,120.243941,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,r88621108,r88621108,https://www.inaturalist.org/photos/376097861,https://inaturalist-open-data.s3.amazonaws.com/photos/376097861/medium.jpeg,.jpeg,376097861,inaturalist/images_medium/bactrocera/4872039061_376097861.jpeg,102037,f7aa1c1dd73ad1feb11b49918d27be20c5329b3fe9cc8e4105b459651cd7a714
Bactrocera,4872089579,https://www.inaturalist.org/observations/158444983,"Bactrocera umbrosa (Fabricius, 1805)",2023-05-01T09:54:16,3.1108,101.68603,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,yenyenkan,yenyenkan,https://www.inaturalist.org/photos/273834729,https://inaturalist-open-data.s3.amazonaws.com/photos/273834729/medium.jpg,.jpg,273834729,inaturalist/images_medium/bactrocera/4872089579_273834729.jpg,70598,e160836b6b132833da97f0035a2ad83c8630af12c54cac2b44d0c8b973b5ce77
Bactrocera,4872110825,https://www.inaturalist.org/observations/195740948,"Bactrocera dorsalis (Hendel, 1912)",2023-12-14T14:31:37,24.658249,121.775098,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,洪德義,洪德義,https://www.inaturalist.org/photos/344438537,https://inaturalist-open-data.s3.amazonaws.com/photos/344438537/medium.jpeg,.jpeg,344438537,inaturalist/images_medium/bactrocera/4872110825_344438537.jpeg,109239,e090781563d01428d2e2fdc8b52a26c62d3be0aca807c4cf3203bc9091687309
Bactrocera,4872192881,https://www.inaturalist.org/observations/209520115,"Bactrocera dorsalis (Hendel, 1912)",2024-04-26T08:01:24,24.778772,121.022408,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,建明（ 蝸牛）,建明（ 蝸牛）,https://www.inaturalist.org/photos/370758569,https://inaturalist-open-data.s3.amazonaws.com/photos/370758569/medium.jpeg,.jpeg,370758569,inaturalist/images_medium/bactrocera/4872192881_370758569.jpeg,96699,705ae3c438ea5cc235529b7d3df54da3a907af4484c3644b891540d4ec6ab839
Bactrocera,4872196667,https://www.inaturalist.org/observations/214571208,"Bactrocera dorsalis (Hendel, 1912)",2024-04-15T08:07:29,25.19307,121.44867,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,dearufo,dearufo,https://www.inaturalist.org/photos/379279974,https://inaturalist-open-data.s3.amazonaws.com/photos/379279974/medium.jpg,.jpg,379279974,inaturalist/images_medium/bactrocera/4872196667_379279974.jpg,45100,b2dae6f23898e2b129a0398cb11fb76876db6ed3b29e092181b6383a6f7fe237
Bactrocera,4872280862,https://www.inaturalist.org/observations/213754679,"Bactrocera dorsalis (Hendel, 1912)",2024-05-04T14:07,24.158406,120.827835,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,陳界良,陳界良,https://www.inaturalist.org/photos/377773682,https://inaturalist-open-data.s3.amazonaws.com/photos/377773682/medium.jpg,.jpg,377773682,inaturalist/images_medium/bactrocera/4872280862_377773682.jpg,58639,e4c972dc1a5fe61c988bf5dcabdfd18694bc59344bbfa413aec86f4004345f59
Bactrocera,4872293901,https://www.inaturalist.org/observations/214475307,"Bactrocera dorsalis (Hendel, 1912)",2023-12-07T10:47:58,34.033987,-117.109592,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,mtrox,mtrox,https://www.inaturalist.org/photos/379100219,https://inaturalist-open-data.s3.amazonaws.com/photos/379100219/medium.jpeg,.jpeg,379100219,inaturalist/images_medium/bactrocera/4872293901_379100219.jpeg,146453,f2c318e0149f7b480af320f6a75254c03a3d02d9bd58dcf4cc80819c5e51518d
Bactrocera,4872439705,https://www.inaturalist.org/observations/212823265,"Bactrocera dorsalis (Hendel, 1912)",2024-05-02T11:09,23.748898,120.243859,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,r88621108,r88621108,https://www.inaturalist.org/photos/376097845,https://inaturalist-open-data.s3.amazonaws.com/photos/376097845/medium.jpeg,.jpeg,376097845,inaturalist/images_medium/bactrocera/4872439705_376097845.jpeg,60722,f3e26e102787910d17ee5989098440266a2d016cbde7706732d1c8e9f861da40
Bactrocera,4872543331,https://www.inaturalist.org/observations/203836397,"Bactrocera oleae (Rossi, 1790)",2024-02-10T13:32:55,37.4043,-121.852478,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,brnkvu,brnkvu,https://www.inaturalist.org/photos/360199157,https://inaturalist-open-data.s3.amazonaws.com/photos/360199157/medium.jpg,.jpg,360199157,inaturalist/images_medium/bactrocera/4872543331_360199157.jpg,60990,ddcfc74c3b958d0b0054f7ebe41d8888e4b262d463e2c197b843b898ba4fe0a0
Bactrocera,4872557709,https://www.inaturalist.org/observations/197048065,"Bactrocera dorsalis (Hendel, 1912)",2023-09-01T12:15,25.032465,121.508959,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Lijin Huang (紫楝),Lijin Huang (紫楝),https://www.inaturalist.org/photos/346956232,https://inaturalist-open-data.s3.amazonaws.com/photos/346956232/medium.jpeg,.jpeg,346956232,inaturalist/images_medium/bactrocera/4872557709_346956232.jpeg,54219,72751caacd98977ad586b66e8313df75a4db358322b315ec281d3695dfec9df9
Bactrocera,4872577521,https://www.inaturalist.org/observations/211314549,"Bactrocera dorsalis (Hendel, 1912)",2024-04-28T16:18,23.924869,120.581072,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,r88621108,r88621108,https://www.inaturalist.org/photos/373619524,https://inaturalist-open-data.s3.amazonaws.com/photos/373619524/medium.jpeg,.jpeg,373619524,inaturalist/images_medium/bactrocera/4872577521_373619524.jpeg,43978,4d371623c794bee2c210458c9560eaa8cc540b455231df1b5dab6ff410dd8fcc
Bactrocera,4872584740,https://www.inaturalist.org/observations/198385919,"Bactrocera dorsalis (Hendel, 1912)",2024-02-04T11:58,24.818378,121.749965,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Photo Kao,Photo Kao,https://www.inaturalist.org/photos/349651160,https://inaturalist-open-data.s3.amazonaws.com/photos/349651160/medium.jpg,.jpg,349651160,inaturalist/images_medium/bactrocera/4872584740_349651160.jpg,74551,32ac8a5f55085a928530f5938dad4cfdc1a934bf96225fa02973c9a8fc2e69b2
Bactrocera,4872644701,https://www.inaturalist.org/observations/209992660,"Bactrocera dorsalis (Hendel, 1912)",2021-09-13T14:12:56,24.406945,120.648278,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,李銘崇,李銘崇,https://www.inaturalist.org/photos/371515049,https://inaturalist-open-data.s3.amazonaws.com/photos/371515049/medium.jpg,.jpg,371515049,inaturalist/images_medium/bactrocera/4872644701_371515049.jpg,64299,80a435753f02a40f45ba720385544a1256267dc09fbb8ea618136dfff08bad89
Bactrocera,4875084949,https://www.inaturalist.org/observations/210731171,"Bactrocera cucurbitae (Coquillett, 1899)",2024-04-28T18:38:22,23.468288,120.434555,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,alstonmcchaha,alstonmcchaha,https://www.inaturalist.org/photos/372694868,https://inaturalist-open-data.s3.amazonaws.com/photos/372694868/medium.jpg,.jpg,372694868,inaturalist/images_medium/bactrocera/4875084949_372694868.jpg,41647,37317008ac6e71945f7ea5a8dac7dc55e501020a26b4045d3f0b3216d9acb01a
Bactrocera,4875265873,https://www.inaturalist.org/observations/218855610,"Bactrocera cucurbitae (Coquillett, 1899)",2024-05-28T15:45,23.765087,120.266369,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,r88621108,r88621108,https://www.inaturalist.org/photos/387322134,https://inaturalist-open-data.s3.amazonaws.com/photos/387322134/medium.jpeg,.jpeg,387322134,inaturalist/images_medium/bactrocera/4875265873_387322134.jpeg,48988,ded7edf7e189a0fb18d81b7beca221807d307065687b3736e5fe598e6ff71185
Bactrocera,4875286785,https://www.inaturalist.org/observations/220128703,"Bactrocera dorsalis (Hendel, 1912)",2024-06-02T13:10:26,21.287439,-157.805753,http://creativecommons.org/licenses/by-nc/4.0/legalcode,http://creativecommons.org/licenses/by-nc/4.0/,Bradley Rentz,Bradley Rentz,https://www.inaturalist.org/photos/389700125,https://inaturalist-open-data.s3.amazonaws.com/photos/389700125/medium.jpeg,.jpeg,389700125,inaturalist/images_medium/bactrocera/4875286785_389700125.jpeg,99449,c89122101597b2a084b8be3a43dc3b9a085bbc825a28f4d3f841b60e29c441aa
Bactrocera,4875376410,https://www.inaturalist.org/observations/125274643,"Bactrocera cucurbitae (Coquillett, 1899)",2022-07-08T07:43:50,23.652283,120.309192,http://creativecommons.org/licenses/by/4.0/legalcode,http://creativecommons.org/licenses/by/4.0/,雲一百香果,雲一百香果,https://www.inaturalist.org/photos/212435790,https://inaturalist-open-data.s3.amazonaws.com/photos/212435790/medium.jpeg,.jpeg,212435790,inaturalist/images_medium/bactrocera/4875376410_212435790.jpeg,139949,aca6c9d9594c058492b21480fbc461796b55ae325af303a24695c7c876585226
Bactrocera,4875422548,https://www.inaturalist.org/observations/192009660,"Bactrocera cucurbitae (Coquillett, 1899)",2023-11-25T09:02:28,25.109216,121.534183,http://creativecommons.org/licenses/by/4.0/legalcode,http://creativecommons.org/licenses/by/4.0/,Hannah Freedman,Hannah Freedman,https://www.inaturalist.org/photos/336981189,https://inaturalist-open-data.s3.amazonaws.com/photos/336981189/medium.jpg,.jpg,336981189,inaturalist/images_medium/bactrocera/4875422548_336981189.jpg,38640,49774da255d7974a4d0eb9290291b905365637c1abb4828fc48d94dd8c8c3b5e
